human_ensembl_id,mouse_ensembl_id,human_gene_symbol,mouse_gene_symbol
ENSG00000291309,ENSMUSG00000022584,LY6S,Ly6c2
ENSG00000167656,ENSMUSG00000034634,LY6D,Ly6d
ENSG00000160932,ENSMUSG00000022587,LY6E,Ly6e
ENSG00000291309,ENSMUSG00000022583,LY6S,Ly6f
ENSG00000291309,ENSMUSG00000022582,LY6S,Ly6g
ENSG00000291309,ENSMUSG00000047728,LY6S,Ly6g2
ENSG00000240053,ENSMUSG00000043807,LY6G5B,Ly6g5b
ENSG00000204428,ENSMUSG00000034482,LY6G5C,Ly6g5c
ENSG00000204421,ENSMUSG00000092586,LY6G6C,Ly6g6c
ENSG00000244355,ENSMUSG00000073413,LY6G6D,Ly6g6d
ENSG00000204424,ENSMUSG00000034923,LY6G6F,Ly6g6f
ENSG00000176956,ENSMUSG00000022577,LY6H,Ly6h
ENSG00000291309,ENSMUSG00000022586,LY6S,Ly6i
ENSG00000160886,ENSMUSG00000044678,LY6K,Ly6k
ENSG00000261667,ENSMUSG00000093626,LY6L,Ly6l
ENSG00000054219,ENSMUSG00000026980,LY75,Ly75
ENSG00000112799,ENSMUSG00000021423,LY86,Ly86
ENSG00000122224,ENSMUSG00000004707,LY9,Ly9
ENSG00000154589,ENSMUSG00000025779,LY96,Ly96
ENSG00000145220,ENSMUSG00000067367,LYAR,Lyar
ENSG00000144214,ENSMUSG00000026085,LYG1,Lyg1
ENSG00000185674,ENSMUSG00000061584,LYG2,Lyg2
ENSG00000104903,ENSMUSG00000034041,LYL1,Lyl1
ENSG00000254087,ENSMUSG00000042228,LYN,Lyn
ENSG00000150551,ENSMUSG00000026344,LYPD1,Lypd1
ENSG00000197353,ENSMUSG00000022595,LYPD2,Lypd2
ENSG00000124466,ENSMUSG00000057454,LYPD3,Lypd3
ENSG00000273111,ENSMUSG00000062732,LYPD4,Lypd4
ENSG00000159871,ENSMUSG00000030484,LYPD5,Lypd5
ENSG00000187123,ENSMUSG00000050447,LYPD6,Lypd6
ENSG00000150556,ENSMUSG00000026765,LYPD6B,Lypd6b
ENSG00000259823,ENSMUSG00000013643,LYPD8,Lypd8
ENSG00000120992,ENSMUSG00000025903,LYPLA1,Lypla1
ENSG00000011009,ENSMUSG00000028670,LYPLA2,Lypla2
ENSG00000143353,ENSMUSG00000039246,LYPLAL1,Lyplal1
ENSG00000102897,ENSMUSG00000030922,LYRM1,Lyrm1
ENSG00000083099,ENSMUSG00000045854,LYRM2,Lyrm2
ENSG00000214113,ENSMUSG00000046573,LYRM4,Lyrm4
ENSG00000186687,ENSMUSG00000020268,LYRM7,Lyrm7
ENSG00000232859,ENSMUSG00000072640,LYRM9,Lyrm9
ENSG00000153485,ENSMUSG00000046675,LYSET,Lyset
ENSG00000163155,ENSMUSG00000053769,LYSMD1,Lysmd1
ENSG00000140280,ENSMUSG00000032184,LYSMD2,Lysmd2
ENSG00000176018,ENSMUSG00000035840,LYSMD3,Lysmd3
ENSG00000183060,ENSMUSG00000043831,LYSMD4,Lysmd4
ENSG00000143669,ENSMUSG00000019726,LYST,Lyst
ENSG00000133800,ENSMUSG00000030787,LYVE1,Lyve1
ENSG00000090382,ENSMUSG00000020177,LYZ,Lyz3
ENSG00000120563,ENSMUSG00000024233,LYZL1,Lyzl1
ENSG00000151033,ENSMUSG00000024233,LYZL2,Lyzl1
ENSG00000157093,ENSMUSG00000032530,LYZL4,Lyzl4
ENSG00000275722,ENSMUSG00000020945,LYZL6,Lyzl6
ENSG00000162441,ENSMUSG00000028990,LZIC,Lzic
ENSG00000163818,ENSMUSG00000025245,LZTFL1,Lztfl1
ENSG00000099949,ENSMUSG00000022761,LZTR1,Lztr1
ENSG00000061337,ENSMUSG00000036306,LZTS1,Lzts1
ENSG00000107816,ENSMUSG00000035342,LZTS2,Lzts2
ENSG00000088899,ENSMUSG00000037703,LZTS3,Lzts3
ENSG00000159374,ENSMUSG00000030041,M1AP,M1ap
ENSG00000003056,ENSMUSG00000007458,M6PR,M6pr
ENSG00000180660,ENSMUSG00000056947,MAB21L1,Mab21l1
ENSG00000181541,ENSMUSG00000057777,MAB21L2,Mab21l2
ENSG00000173212,ENSMUSG00000044313,MAB21L3,Mab21l3
ENSG00000172478,ENSMUSG00000034159,MAB21L4,Mab21l4
ENSG00000183742,ENSMUSG00000041886,MACC1,Macc1
ENSG00000127603,ENSMUSG00000028649,MACF1,Macf1
ENSG00000181751,ENSMUSG00000044768,MACIR,Macir
ENSG00000204178,ENSMUSG00000028826,MACO1,Maco1
ENSG00000133315,ENSMUSG00000036278,MACROD1,Macrod1
ENSG00000172264,ENSMUSG00000068205,MACROD2,Macrod2
ENSG00000113648,ENSMUSG00000015937,MACROH2A1,Macroh2a1
ENSG00000099284,ENSMUSG00000020086,MACROH2A2,Macroh2a2
ENSG00000002822,ENSMUSG00000029554,MAD1L1,Mad1l1
ENSG00000164109,ENSMUSG00000029910,MAD2L1,Mad2l1
ENSG00000124688,ENSMUSG00000034509,MAD2L1BP,Mad2l1bp
ENSG00000116670,ENSMUSG00000029003,MAD2L2,Mad2l2
ENSG00000099866,ENSMUSG00000020310,MADCAM1,Madcam1
ENSG00000110514,ENSMUSG00000040687,MADD,Madd
ENSG00000090316,ENSMUSG00000079562,MAEA,Maea
ENSG00000143194,ENSMUSG00000040629,MAEL,Mael
ENSG00000178573,ENSMUSG00000055435,MAF,Maf
ENSG00000179632,ENSMUSG00000022553,MAF1,Maf1
ENSG00000182759,ENSMUSG00000047591,MAFA,Mafa
ENSG00000204103,ENSMUSG00000074622,MAFB,Mafb
ENSG00000185022,ENSMUSG00000042622,MAFF,Maff
ENSG00000197063,ENSMUSG00000051510,MAFG,Mafg
ENSG00000198517,ENSMUSG00000018143,MAFK,Mafk
ENSG00000105695,ENSMUSG00000036634,MAG,Mag
ENSG00000124260,ENSMUSG00000096644,MAGEA10,Magea1
ENSG00000124260,ENSMUSG00000043453,MAGEA10,Magea10
ENSG00000185247,ENSMUSG00000046180,MAGEA11,Magea13
ENSG00000213401,ENSMUSG00000046180,MAGEA12,Magea13
ENSG00000268606,ENSMUSG00000046180,MAGEA2,Magea13
ENSG00000183305,ENSMUSG00000046180,MAGEA2B,Magea13
ENSG00000147381,ENSMUSG00000046180,MAGEA4,Magea13
ENSG00000156009,ENSMUSG00000046180,MAGEA8,Magea13
ENSG00000155495,ENSMUSG00000046180,MAGEC1,Magea13
ENSG00000046774,ENSMUSG00000046180,MAGEC2,Magea13
ENSG00000165509,ENSMUSG00000046180,MAGEC3,Magea13
ENSG00000124260,ENSMUSG00000031118,MAGEA10,Magea14
ENSG00000124260,ENSMUSG00000055746,MAGEA10,Magea2
ENSG00000124260,ENSMUSG00000094196,MAGEA10,Magea3
ENSG00000124260,ENSMUSG00000033343,MAGEA10,Magea4
ENSG00000124260,ENSMUSG00000079349,MAGEA10,Magea5
ENSG00000124260,ENSMUSG00000063728,MAGEA10,Magea6
ENSG00000124260,ENSMUSG00000079350,MAGEA10,Magea8
ENSG00000124260,ENSMUSG00000031179,MAGEA10,Magea9
ENSG00000176746,ENSMUSG00000062162,MAGEB6,Mageb1
ENSG00000232030,ENSMUSG00000062162,MAGEB6B,Mageb1
ENSG00000189023,ENSMUSG00000046942,MAGEB16,Mageb16
ENSG00000176774,ENSMUSG00000067649,MAGEB18,Mageb18
ENSG00000176746,ENSMUSG00000073069,MAGEB6,Mageb2
ENSG00000232030,ENSMUSG00000073069,MAGEB6B,Mageb2
ENSG00000176746,ENSMUSG00000074881,MAGEB6,Mageb3
ENSG00000232030,ENSMUSG00000074881,MAGEB6B,Mageb3
ENSG00000099399,ENSMUSG00000035427,MAGEB2,Mageb4
ENSG00000188408,ENSMUSG00000061392,MAGEB5,Mageb5
ENSG00000188408,ENSMUSG00000064129,MAGEB5,Mageb5b
ENSG00000176746,ENSMUSG00000094861,MAGEB6,Mageb6b1
ENSG00000232030,ENSMUSG00000094861,MAGEB6B,Mageb6b1
ENSG00000176746,ENSMUSG00000096072,MAGEB6,Mageb6b2
ENSG00000232030,ENSMUSG00000096072,MAGEB6B,Mageb6b2
ENSG00000179222,ENSMUSG00000025151,MAGED1,Maged1
ENSG00000102316,ENSMUSG00000025268,MAGED2,Maged2
ENSG00000198934,ENSMUSG00000031227,MAGEE1,Magee1
ENSG00000186675,ENSMUSG00000031224,MAGEE2,Magee2
ENSG00000187601,ENSMUSG00000047238,MAGEH1,Mageh1
ENSG00000254585,ENSMUSG00000056972,MAGEL2,Magel2
ENSG00000151276,ENSMUSG00000045095,MAGI1,Magi1
ENSG00000187391,ENSMUSG00000040003,MAGI2,Magi2
ENSG00000081026,ENSMUSG00000052539,MAGI3,Magi3
ENSG00000269313,ENSMUSG00000031147,MAGIX,Magix
ENSG00000162385,ENSMUSG00000028609,MAGOH,Magoh
ENSG00000111196,ENSMUSG00000030188,MAGOHB,Magohb
ENSG00000102158,ENSMUSG00000031232,MAGT1,Magt1
ENSG00000162972,ENSMUSG00000025971,MAIP1,Maip1
ENSG00000168070,ENSMUSG00000024786,MAJIN,Majin
ENSG00000111837,ENSMUSG00000021363,MAK,Mak
ENSG00000198042,ENSMUSG00000031578,MAK16,Mak16
ENSG00000172005,ENSMUSG00000027375,MAL,Mal
ENSG00000147676,ENSMUSG00000024479,MAL2,Mal2
ENSG00000144063,ENSMUSG00000027377,MALL,Mall
ENSG00000204740,ENSMUSG00000075520,MALRD1,Malrd1
ENSG00000156928,ENSMUSG00000029815,MALSU1,Malsu1
ENSG00000172175,ENSMUSG00000032688,MALT1,Malt1
ENSG00000165072,ENSMUSG00000033207,MAMDC2,Mamdc2
ENSG00000177943,ENSMUSG00000026941,MAMDC4,Mamdc4
ENSG00000161021,ENSMUSG00000050567,MAML1,Maml1
ENSG00000184384,ENSMUSG00000031925,MAML2,Maml2
ENSG00000196782,ENSMUSG00000061143,MAML3,Maml3
ENSG00000013619,ENSMUSG00000059401,MAMLD1,Mamld1
ENSG00000176909,ENSMUSG00000042918,MAMSTR,Mamstr
ENSG00000111885,ENSMUSG00000003746,MAN1A1,Man1a
ENSG00000198162,ENSMUSG00000008763,MAN1A2,Man1a2
ENSG00000177239,ENSMUSG00000036646,MAN1B1,Man1b1
ENSG00000117643,ENSMUSG00000037306,MAN1C1,Man1c1
ENSG00000112893,ENSMUSG00000024085,MAN2A1,Man2a1
ENSG00000196547,ENSMUSG00000038886,MAN2A2,Man2a2
ENSG00000104774,ENSMUSG00000005142,MAN2B1,Man2b1
ENSG00000013288,ENSMUSG00000029119,MAN2B2,Man2b2
ENSG00000140400,ENSMUSG00000032295,MAN2C1,Man2c1
ENSG00000109323,ENSMUSG00000028164,MANBA,Manba
ENSG00000101363,ENSMUSG00000063019,MANBAL,Manbal
ENSG00000172469,ENSMUSG00000040520,MANEA,Manea
ENSG00000185090,ENSMUSG00000042763,MANEAL,Maneal
ENSG00000145050,ENSMUSG00000032575,MANF,Manf
ENSG00000111261,ENSMUSG00000032718,MANSC1,Mansc1
ENSG00000205693,ENSMUSG00000072662,MANSC4,Mansc4
ENSG00000189221,ENSMUSG00000025037,MAOA,Maoa
ENSG00000069535,ENSMUSG00000040147,MAOB,Maob
ENSG00000212916,ENSMUSG00000050930,MAP10,Map10
ENSG00000166963,ENSMUSG00000027254,MAP1A,Map1a
ENSG00000131711,ENSMUSG00000052727,MAP1B,Map1b
ENSG00000101460,ENSMUSG00000027602,MAP1LC3A,Map1lc3a
ENSG00000130479,ENSMUSG00000019261,MAP1S,Map1s
ENSG00000078018,ENSMUSG00000015222,MAP2,Map2
ENSG00000169032,ENSMUSG00000004936,MAP2K1,Map2k1
ENSG00000126934,ENSMUSG00000035027,MAP2K2,Map2k2
ENSG00000034152,ENSMUSG00000018932,MAP2K3,Map2k3
ENSG00000065559,ENSMUSG00000033352,MAP2K4,Map2k4
ENSG00000137764,ENSMUSG00000058444,MAP2K5,Map2k5
ENSG00000108984,ENSMUSG00000020623,MAP2K6,Map2k6
ENSG00000076984,ENSMUSG00000002948,MAP2K7,Map2k7
ENSG00000095015,ENSMUSG00000021754,MAP3K1,Map3k1
ENSG00000130758,ENSMUSG00000040390,MAP3K10,Map3k10
ENSG00000173327,ENSMUSG00000004054,MAP3K11,Map3k11
ENSG00000139625,ENSMUSG00000023050,MAP3K12,Map3k12
ENSG00000073803,ENSMUSG00000033618,MAP3K13,Map3k13
ENSG00000006062,ENSMUSG00000020941,MAP3K14,Map3k14
ENSG00000180815,ENSMUSG00000031303,MAP3K15,Map3k15
ENSG00000176601,ENSMUSG00000051590,MAP3K19,Map3k19
ENSG00000169967,ENSMUSG00000024383,MAP3K2,Map3k2
ENSG00000091436,ENSMUSG00000004085,MAP3K20,Map3k20
ENSG00000143674,ENSMUSG00000031853,MAP3K21,Map3k21
ENSG00000198909,ENSMUSG00000020700,MAP3K3,Map3k3
ENSG00000085511,ENSMUSG00000014426,MAP3K4,Map3k4
ENSG00000197442,ENSMUSG00000071369,MAP3K5,Map3k5
ENSG00000142733,ENSMUSG00000028862,MAP3K6,Map3k6
ENSG00000135341,ENSMUSG00000028284,MAP3K7,Map3k7
ENSG00000107968,ENSMUSG00000024235,MAP3K8,Map3k8
ENSG00000006432,ENSMUSG00000042724,MAP3K9,Map3k9
ENSG00000104814,ENSMUSG00000037337,MAP4K1,Map4k1
ENSG00000168067,ENSMUSG00000024948,MAP4K2,Map4k2
ENSG00000011566,ENSMUSG00000024242,MAP4K3,Map4k3
ENSG00000071054,ENSMUSG00000026074,MAP4K4,Map4k4
ENSG00000012983,ENSMUSG00000034761,MAP4K5,Map4k5
ENSG00000171533,ENSMUSG00000055407,MAP6,Map6
ENSG00000180834,ENSMUSG00000041205,MAP6D1,Map6d1
ENSG00000135525,ENSMUSG00000019996,MAP7,Map7
ENSG00000116871,ENSMUSG00000028849,MAP7D1,Map7d1
ENSG00000184368,ENSMUSG00000041020,MAP7D2,Map7d2
ENSG00000129680,ENSMUSG00000067878,MAP7D3,Map7d3
ENSG00000164114,ENSMUSG00000033900,MAP9,Map9
ENSG00000100030,ENSMUSG00000063358,MAPK1,Mapk1
ENSG00000109339,ENSMUSG00000046709,MAPK10,Mapk10
ENSG00000185386,ENSMUSG00000053137,MAPK11,Mapk11
ENSG00000188130,ENSMUSG00000022610,MAPK12,Mapk12
ENSG00000156711,ENSMUSG00000004864,MAPK13,Mapk13
ENSG00000112062,ENSMUSG00000053436,MAPK14,Mapk14
ENSG00000181085,ENSMUSG00000063704,MAPK15,Mapk15
ENSG00000168175,ENSMUSG00000041775,MAPK1IP1L,Mapk1ip1
ENSG00000168175,ENSMUSG00000021840,MAPK1IP1L,Mapk1ip1l
ENSG00000102882,ENSMUSG00000063065,MAPK3,Mapk3
ENSG00000141639,ENSMUSG00000024558,MAPK4,Mapk4
ENSG00000069956,ENSMUSG00000042688,MAPK6,Mapk6
ENSG00000166484,ENSMUSG00000001034,MAPK7,Mapk7
ENSG00000107643,ENSMUSG00000021936,MAPK8,Mapk8
ENSG00000121653,ENSMUSG00000027223,MAPK8IP1,Mapk8ip1
ENSG00000008735,ENSMUSG00000022619,MAPK8IP2,Mapk8ip2
ENSG00000138834,ENSMUSG00000024163,MAPK8IP3,Mapk8ip3
ENSG00000050748,ENSMUSG00000020366,MAPK9,Mapk9
ENSG00000119487,ENSMUSG00000038696,MAPKAP1,Mapkap1
ENSG00000162889,ENSMUSG00000016528,MAPKAPK2,Mapkapk2
ENSG00000114738,ENSMUSG00000032577,MAPKAPK3,Mapkapk3
ENSG00000089022,ENSMUSG00000029454,MAPKAPK5,Mapkapk5
ENSG00000137802,ENSMUSG00000033902,MAPKBP1,Mapkbp1
ENSG00000101367,ENSMUSG00000027479,MAPRE1,Mapre1
ENSG00000166974,ENSMUSG00000024277,MAPRE2,Mapre2
ENSG00000084764,ENSMUSG00000029166,MAPRE3,Mapre3
ENSG00000186868,ENSMUSG00000018411,MAPT,Mapt
ENSG00000145416,ENSMUSG00000036469,MARCHF1,Marchf1
ENSG00000173838,ENSMUSG00000078627,MARCHF10,Marchf10
ENSG00000183654,ENSMUSG00000022269,MARCHF11,Marchf11
ENSG00000099785,ENSMUSG00000079557,MARCHF2,Marchf2
ENSG00000173926,ENSMUSG00000032656,MARCHF3,Marchf3
ENSG00000144583,ENSMUSG00000039372,MARCHF4,Marchf4
ENSG00000198060,ENSMUSG00000023307,MARCHF5,Marchf5
ENSG00000145495,ENSMUSG00000039100,MARCHF6,Marchf6
ENSG00000136536,ENSMUSG00000026977,MARCHF7,Marchf7
ENSG00000165406,ENSMUSG00000025702,MARCHF8,Marchf8
ENSG00000139266,ENSMUSG00000040502,MARCHF9,Marchf9
ENSG00000277443,ENSMUSG00000069662,MARCKS,Marcks
ENSG00000175130,ENSMUSG00000047945,MARCKSL1,Marcksl1
ENSG00000019169,ENSMUSG00000026390,MARCO,Marco
ENSG00000248109,ENSMUSG00000110628,MARCOL,Marcol
ENSG00000166783,ENSMUSG00000060657,MARF1,Marf1
ENSG00000116141,ENSMUSG00000026620,MARK1,Mark1
ENSG00000072518,ENSMUSG00000024969,MARK2,Mark2
ENSG00000075413,ENSMUSG00000007411,MARK3,Mark3
ENSG00000007047,ENSMUSG00000030397,MARK4,Mark4
ENSG00000166986,ENSMUSG00000040354,MARS1,Mars1
ENSG00000247626,ENSMUSG00000046994,MARS2,Mars2
ENSG00000155254,ENSMUSG00000044345,MARVELD1,Marveld1
ENSG00000152939,ENSMUSG00000021636,MARVELD2,Marveld2
ENSG00000140832,ENSMUSG00000001672,MARVELD3,Marveld3
ENSG00000130368,ENSMUSG00000068037,MAS1,Mas1
ENSG00000127241,ENSMUSG00000022887,MASP1,Masp1
ENSG00000009724,ENSMUSG00000028979,MASP2,Masp2
ENSG00000105613,ENSMUSG00000053693,MAST1,Mast1
ENSG00000086015,ENSMUSG00000003810,MAST2,Mast2
ENSG00000099308,ENSMUSG00000031833,MAST3,Mast3
ENSG00000069020,ENSMUSG00000034751,MAST4,Mast4
ENSG00000120539,ENSMUSG00000026779,MASTL,Mastl
ENSG00000151224,ENSMUSG00000037798,MAT1A,Mat1a
ENSG00000168906,ENSMUSG00000053907,MAT2A,Mat2a
ENSG00000038274,ENSMUSG00000042032,MAT2B,Mat2b
ENSG00000196123,ENSMUSG00000014837,MATCAP1,Matcap1
ENSG00000164542,ENSMUSG00000036411,MATCAP2,Matcap2
ENSG00000007264,ENSMUSG00000004933,MATK,Matk
ENSG00000162510,ENSMUSG00000040533,MATN1,Matn1
ENSG00000132561,ENSMUSG00000022324,MATN2,Matn2
ENSG00000132031,ENSMUSG00000020583,MATN3,Matn3
ENSG00000124159,ENSMUSG00000016995,MATN4,Matn4
ENSG00000015479,ENSMUSG00000037236,MATR3,Matr3
ENSG00000129933,ENSMUSG00000031858,MAU2,Mau2
ENSG00000088888,ENSMUSG00000037523,MAVS,Mavs
ENSG00000125952,ENSMUSG00000059436,MAX,Max
ENSG00000103495,ENSMUSG00000030678,MAZ,Maz
ENSG00000198125,ENSMUSG00000018893,MB,Mb
ENSG00000180611,ENSMUSG00000051065,MB21D2,Mb21d2
ENSG00000141644,ENSMUSG00000024561,MBD1,Mbd1
ENSG00000134046,ENSMUSG00000024513,MBD2,Mbd2
ENSG00000071655,ENSMUSG00000035478,MBD3,Mbd3
ENSG00000170948,ENSMUSG00000038691,MBD3L1,Mbd3l1
ENSG00000230522,ENSMUSG00000047508,MBD3L2,Mbd3l2
ENSG00000196589,ENSMUSG00000047508,MBD3L2B,Mbd3l2
ENSG00000182315,ENSMUSG00000047508,MBD3L3,Mbd3l2
ENSG00000205718,ENSMUSG00000047508,MBD3L4,Mbd3l2
ENSG00000237247,ENSMUSG00000047508,MBD3L5,Mbd3l2
ENSG00000129071,ENSMUSG00000030322,MBD4,Mbd4
ENSG00000204406,ENSMUSG00000036792,MBD5,Mbd5
ENSG00000166987,ENSMUSG00000025409,MBD6,Mbd6
ENSG00000151332,ENSMUSG00000021028,MBIP,Mbip
ENSG00000165471,ENSMUSG00000024863,MBL2,Mbl2
ENSG00000214309,ENSMUSG00000049285,MBLAC1,Mblac1
ENSG00000176055,ENSMUSG00000051098,MBLAC2,Mblac2
ENSG00000152601,ENSMUSG00000027763,MBNL1,Mbnl1
ENSG00000139793,ENSMUSG00000022139,MBNL2,Mbnl2
ENSG00000076770,ENSMUSG00000036109,MBNL3,Mbnl3
ENSG00000172197,ENSMUSG00000038732,MBOAT1,Mboat1
ENSG00000143797,ENSMUSG00000020646,MBOAT2,Mboat2
ENSG00000177669,ENSMUSG00000071113,MBOAT4,Mboat4
ENSG00000125505,ENSMUSG00000035596,MBOAT7,Mboat7
ENSG00000197971,ENSMUSG00000041607,MBP,Mbp
ENSG00000011258,ENSMUSG00000059474,MBTD1,Mbtd1
ENSG00000140943,ENSMUSG00000031835,MBTPS1,Mbtps1
ENSG00000012174,ENSMUSG00000046873,MBTPS2,Mbtps2
ENSG00000258839,ENSMUSG00000074037,MC1R,Mc1r
ENSG00000185231,ENSMUSG00000045569,MC2R,Mc2r
ENSG00000124089,ENSMUSG00000038537,MC3R,Mc3r
ENSG00000166603,ENSMUSG00000047259,MC4R,Mc4r
ENSG00000176136,ENSMUSG00000007480,MC5R,Mc5r
ENSG00000076706,ENSMUSG00000032135,MCAM,Mcam
ENSG00000100294,ENSMUSG00000048755,MCAT,Mcat
ENSG00000171444,ENSMUSG00000071856,MCC,Mcc
ENSG00000078070,ENSMUSG00000027709,MCCC1,Mccc1
ENSG00000131844,ENSMUSG00000021646,MCCC2,Mccc2
ENSG00000124370,ENSMUSG00000033429,MCEE,Mcee
ENSG00000183019,ENSMUSG00000013974,MCEMP1,Mcemp1
ENSG00000101977,ENSMUSG00000031139,MCF2,Mcf2
ENSG00000126217,ENSMUSG00000031442,MCF2L,Mcf2l
ENSG00000180398,ENSMUSG00000024150,MCFD2,Mcfd2
ENSG00000128285,ENSMUSG00000050164,MCHR1,Mchr1
ENSG00000234602,ENSMUSG00000074651,MCIDAS,Mcidas
ENSG00000143384,ENSMUSG00000038612,MCL1,Mcl1
ENSG00000065328,ENSMUSG00000026669,MCM10,Mcm10
ENSG00000073111,ENSMUSG00000002870,MCM2,Mcm2
ENSG00000112118,ENSMUSG00000041859,MCM3,Mcm3
ENSG00000160294,ENSMUSG00000001150,MCM3AP,Mcm3ap
ENSG00000104738,ENSMUSG00000022673,MCM4,Mcm4
ENSG00000100297,ENSMUSG00000005410,MCM5,Mcm5
ENSG00000076003,ENSMUSG00000026355,MCM6,Mcm6
ENSG00000166508,ENSMUSG00000029730,MCM7,Mcm7
ENSG00000125885,ENSMUSG00000027353,MCM8,Mcm8
ENSG00000111877,ENSMUSG00000058298,MCM9,Mcm9
ENSG00000197771,ENSMUSG00000048170,MCMBP,Mcmbp
ENSG00000178460,ENSMUSG00000046101,MCMDC2,Mcmdc2
ENSG00000090674,ENSMUSG00000004567,MCOLN1,Mcoln1
ENSG00000153898,ENSMUSG00000011008,MCOLN2,Mcoln2
ENSG00000055732,ENSMUSG00000036853,MCOLN3,Mcoln3
ENSG00000147316,ENSMUSG00000039842,MCPH1,Mcph1
ENSG00000225663,ENSMUSG00000061111,MCRIP1,Mcrip1
ENSG00000172366,ENSMUSG00000025732,MCRIP2,Mcrip2
ENSG00000187778,ENSMUSG00000037570,MCRS1,Mcrs1
ENSG00000175471,ENSMUSG00000021596,MCTP1,Mctp1
ENSG00000140563,ENSMUSG00000032776,MCTP2,Mctp2
ENSG00000232119,ENSMUSG00000000355,MCTS1,Mcts1
ENSG00000156026,ENSMUSG00000009647,MCU,Mcu
ENSG00000005059,ENSMUSG00000027994,MCUB,Mcub
ENSG00000050393,ENSMUSG00000021371,MCUR1,Mcur1
ENSG00000137337,ENSMUSG00000061607,MDC1,Mdc1
ENSG00000112559,ENSMUSG00000032717,MDFI,Mdfi
ENSG00000135272,ENSMUSG00000041390,MDFIC,Mdfic
ENSG00000242120,ENSMUSG00000090667,MDFIC2,Mdfic2
ENSG00000112139,ENSMUSG00000043557,MDGA1,Mdga1
ENSG00000139915,ENSMUSG00000034912,MDGA2,Mdga2
ENSG00000014641,ENSMUSG00000020321,MDH1,Mdh1
ENSG00000138400,ENSMUSG00000025963,MDH1B,Mdh1b
ENSG00000146701,ENSMUSG00000019179,MDH2,Mdh2
ENSG00000110492,ENSMUSG00000027239,MDK,Mdk
ENSG00000111554,ENSMUSG00000020212,MDM1,Mdm1
ENSG00000135679,ENSMUSG00000020184,MDM2,Mdm2
ENSG00000198625,ENSMUSG00000054387,MDM4,Mdm4
ENSG00000112159,ENSMUSG00000058006,MDN1,Mdn1
ENSG00000065833,ENSMUSG00000032418,ME1,Me1
ENSG00000082212,ENSMUSG00000024556,ME2,Me2
ENSG00000151376,ENSMUSG00000030621,ME3,Me3
ENSG00000124733,ENSMUSG00000002768,MEA1,Mea1
ENSG00000163875,ENSMUSG00000028863,MEAF6,Meaf6
ENSG00000140950,ENSMUSG00000034105,MEAK7,Meak7
ENSG00000085276,ENSMUSG00000027684,MECOM,Mecom
ENSG00000169057,ENSMUSG00000031393,MECP2,Mecp2
ENSG00000116353,ENSMUSG00000028910,MECR,Mecr
ENSG00000125686,ENSMUSG00000018160,MED1,Med1
ENSG00000133398,ENSMUSG00000021598,MED10,Med10
ENSG00000161920,ENSMUSG00000018923,MED11,Med11
ENSG00000184634,ENSMUSG00000079487,MED12,Med12
ENSG00000144893,ENSMUSG00000056476,MED12L,Med12l
ENSG00000108510,ENSMUSG00000034297,MED13,Med13
ENSG00000123066,ENSMUSG00000018076,MED13L,Med13l
ENSG00000180182,ENSMUSG00000064127,MED14,Med14
ENSG00000099917,ENSMUSG00000012114,MED15,Med15
ENSG00000175221,ENSMUSG00000013833,MED16,Med16
ENSG00000042429,ENSMUSG00000031935,MED17,Med17
ENSG00000130772,ENSMUSG00000066042,MED18,Med18
ENSG00000156603,ENSMUSG00000027080,MED19,Med19
ENSG00000124641,ENSMUSG00000092558,MED20,Med20
ENSG00000152944,ENSMUSG00000030291,MED21,Med21
ENSG00000148297,ENSMUSG00000015776,MED22,Med22
ENSG00000112282,ENSMUSG00000019984,MED23,Med23
ENSG00000008838,ENSMUSG00000017210,MED24,Med24
ENSG00000104973,ENSMUSG00000002968,MED25,Med25
ENSG00000105085,ENSMUSG00000045248,MED26,Med26
ENSG00000160563,ENSMUSG00000026799,MED27,Med27
ENSG00000118579,ENSMUSG00000015804,MED28,Med28
ENSG00000063322,ENSMUSG00000003444,MED29,Med29
ENSG00000164758,ENSMUSG00000038622,MED30,Med30
ENSG00000108590,ENSMUSG00000020801,MED31,Med31
ENSG00000136146,ENSMUSG00000022109,MED4,Med4
ENSG00000133997,ENSMUSG00000002679,MED6,Med6
ENSG00000155868,ENSMUSG00000020397,MED7,Med7
ENSG00000159479,ENSMUSG00000006392,MED8,Med8
ENSG00000141026,ENSMUSG00000061650,MED9,Med9
ENSG00000102802,ENSMUSG00000029659,MEDAG,Medag
ENSG00000068305,ENSMUSG00000030557,MEF2A,Mef2a
ENSG00000213999,ENSMUSG00000079033,MEF2B,Mef2b
ENSG00000081189,ENSMUSG00000005583,MEF2C,Mef2c
ENSG00000116604,ENSMUSG00000001419,MEF2D,Mef2d
ENSG00000103313,ENSMUSG00000022534,MEFV,Mefv
ENSG00000145794,ENSMUSG00000024593,MEGF10,Megf10
ENSG00000157890,ENSMUSG00000036466,MEGF11,Megf11
ENSG00000162591,ENSMUSG00000057751,MEGF6,Megf6
ENSG00000105429,ENSMUSG00000045039,MEGF8,Megf8
ENSG00000106780,ENSMUSG00000039270,MEGF9,Megf9
ENSG00000167077,ENSMUSG00000068117,MEI1,Mei1
ENSG00000269964,ENSMUSG00000043289,MEI4,Mei4
ENSG00000197889,ENSMUSG00000026650,MEIG1,Meig1
